University Rank,Name of University,Location,No of student,No of student per staff,International Student,Female:Male Ratio,OverAll Score,Teaching Score,Research Score,Citations Score,Industry Income Score,International Outlook Score
156,TU Dresden,Germany,"30,382",0.1311475409836065,16%,45 : 55,57.4,0.4471153846153846,0.4691224268689058,0.688508064516129,0.8795562599049129,0.5420560747663552
156,University of Virginia (Main campus),United States,"25,810",0.0371009490940465,13%,53 : 47,57.4,0.4387019230769231,0.3510292524377031,0.8649193548387096,0.1410459587955626,0.4485981308411215
160,University of Cape Town,United States,"21,069",0.0534943917169974,15%,54 : 46,57.2,0.2680288461538461,0.3943661971830985,0.8860887096774194,0.259904912836767,0.7558411214953271
161,University of Bologna,United States,"69,831",0.1035375323554788,12%,56 : 44,57.0,0.4867788461538461,0.3618634886240519,0.8004032258064516,0.1505546751188589,0.4380841121495327
161,Trinity College Dublin,United States,"17,764",0.088869715271786,28%,60 : 40,57.0,0.2932692307692307,0.4322860238353195,0.7923387096774194,0.1616481774960381,0.9299065420560748
163,University of Leicester,United Kingdom,"14,650",0.0591026747195858,34%,54 : 46,56.9,0.2379807692307692,0.276273022751896,0.9868951612903226,0.0792393026941362,0.9158878504672898
163,Pohang University of Science and Technology (POSTECH),United States,"3,260",0.0414150129421915,3%,58 : 42,56.9,0.5180288461538461,0.4767063921993499,0.6743951612903226,0.9397781299524566,0.2067757009345794
166,Southern University of Science and Technology (SUSTech),United States,"5,137",0.0362381363244176,1%,58 : 42,56.8,0.21875,0.3846153846153846,0.9546370967741936,0.6497622820919178,0.5245327102803738
166,Technical University of Denmark,Denmark,"9,599",0.0280414150129421,26%,32 : 68,56.8,0.3461538461538461,0.4062838569880823,0.7298387096774194,0.7781299524564185,0.9334112149532712
168,Medical University of Graz,Austria,"3,722",0.0591026747195858,27%,53 : 47,56.6,0.2139423076923076,0.2925243770314193,0.9677419354838708,0.9698890649762282,0.7581775700934579
168,"Northeastern University, US",United States,"21,211",0.0612597066436583,36%,48 : 52,56.6,0.3401442307692307,0.247020585048754,0.9616935483870968,0.0507131537242472,0.7266355140186915
170,Indiana University,United States,"66,637",0.0526315789473684,13%,53 : 47,56.5,0.4074519230769231,0.3466955579631635,0.8538306451612903,0.2646592709984152,0.469626168224299
170,Université Catholique de Louvain,Belgium,"24,523",0.1535806729939603,20%,54 : 46,56.5,0.3401442307692307,0.4658721560130011,0.7258064516129031,0.329635499207607,0.7967289719626167
170,Sungkyunkwan University (SKKU),United States,"23,399",0.081967213114754,18%,58 : 42,56.5,0.4951923076923076,0.504875406283857,0.5907258064516129,0.9730586370839936,0.4941588785046728
173,Wuhan University,China,"55,412",0.0638481449525453,6%,58 : 42,56.4,0.3834134615384615,0.3586132177681473,0.8911290322580645,0.5150554675118859,0.2476635514018691
174,Ulsan National Institute of Science and Technology (UNIST),United States,"3,896",0.0569456427955133,9%,27 : 73,56.3,0.3569711538461537,0.3748645720476706,0.8578629032258065,0.8399366085578448,0.3457943925233644
175,Macquarie University,Australia,"30,561",0.2959447799827437,27%,52 : 48,56.2,0.3257211538461538,0.4030335861321776,0.7590725806451613,0.4437400950871633,0.8843457943925235
176,Huazhong University of Science and Technology,China,"57,167",0.0681622088006902,4%,58 : 42,56.1,0.3677884615384615,0.38136511375948,0.8870967741935484,0.7337559429477021,0.1331775700934579
176,University of Liverpool,United States,"26,350",0.0595340811044003,36%,55 : 45,56.1,0.2596153846153847,0.3282773564463705,0.8931451612903226,0.0427892234548336,0.9345794392523364
176,Stockholm University,Sweden,"30,365",0.0875754961173425,7%,58 : 42,56.1,0.2175480769230769,0.4658721560130011,0.8699596774193548,0.022187004754358,0.6098130841121494
179,University of Mannheim,Germany,"7,684",0.2493528904227782,13%,58 : 42,56.0,0.3413461538461538,0.4420368364030336,0.7883064516129032,0.3819334389857369,0.5058411214953271
180,University of Arizona,United States,"39,797",0.0716134598792062,9%,54 : 46,55.9,0.4110576923076923,0.429035752979415,0.7852822580645161,0.2408874801901743,0.3177570093457944
181,Texas A&M University,United States,"62,931",0.0901639344262295,8%,47 : 53,55.8,0.4639423076923077,0.5135427952329361,0.6290322580645161,0.1299524564183835,0.4894859813084112
182,University of Barcelona,Spain,"45,004",0.0664365832614322,11%,63 : 37,55.7,0.2584134615384615,0.390032502708559,0.8981854838709677,0.2107765451664025,0.5350467289719627
183,Autonomous University of Barcelona,Spain,"31,933",0.0530629853321829,16%,60 : 40,55.6,0.2824519230769231,0.3401950162513543,0.910282258064516,0.0966719492868463,0.6191588785046729
183,Scuola Normale Superiore di Pisa,Italy,629,0.0310612597066436,13%,28 : 72,55.6,0.5420673076923077,0.3152762730227518,0.7459677419354839,0.0206022187004755,0.4941588785046728
185,University of Münster,Germany,"28,014",0.1078515962036238,7%,58 : 42,55.5,0.3822115384615384,0.3954496208017334,0.8125,0.190174326465927,0.4100467289719626
186,Pompeu Fabra University,Spain,"11,965",0.0949094046591889,13%,60 : 40,55.4,0.2524038461538461,0.3466955579631635,0.9143145161290324,0.1473851030110935,0.6401869158878506
187,Cardiff University,United States,"27,105",0.0599654874892148,28%,59 : 41,55.2,0.234375,0.3412784398699892,0.8840725806451613,0.0729001584786054,0.8668224299065421
187,National Taiwan University (NTU),United States,"25,215",0.0474547023295944,11%,42 : 58,55.2,0.4639423076923077,0.5211267605633803,0.5977822580645161,0.6053882725832012,0.3866822429906543
189,Friedrich Schiller University Jena,Germany,"16,446",0.087144089732528,14%,58 : 42,55.0,0.3701923076923077,0.352112676056338,0.8114919354838709,0.2028526148969889,0.5689252336448598
189,Karlsruhe Institute of Technology,Germany,"22,673",0.091458153580673,20%,29 : 71,55.0,0.421875,0.5070422535211269,0.5745967741935484,0.8367670364500792,0.6366822429906542
191,University of Massachusetts,United States,"63,338",0.0552200172562553,14%,49 : 51,54.9,0.3557692307692308,0.2827735644637053,0.877016129032258,0.2345483359746434,0.594626168224299
192,University of Aberdeen,United Kingdom,"13,205",0.0681622088006902,44%,58 : 42,54.8,0.2295673076923076,0.2892741061755146,0.8971774193548386,0.1679873217115689,0.955607476635514
192,"University of California, Santa Cruz",United States,"19,266",0.0957722174288179,14%,47 : 53,54.8,0.2524038461538461,0.2806067172264355,0.9586693548387096,0.1473851030110935,0.6285046728971964
194,Medical University of Vienna,Austria,"7,274",0.0345125107851596,33%,50 : 50,54.6,0.28125,0.218851570964247,0.939516129032258,0.3851030110935024,0.7897196261682242
194,University of Miami,United States,"17,009",0.0448662640207075,16%,53 : 47,54.6,0.4423076923076923,0.2827735644637053,0.8084677419354839,0.1806656101426307,0.5385514018691588
196,University of Erlangen-Nuremberg,Germany,"30,303",0.1855047454702329,13%,51 : 49,54.5,0.3966346153846154,0.4344528710725894,0.6854838709677419,0.8526148969889065,0.4602803738317757
196,Sichuan University,China,"49,543",0.0664365832614322,6%,58 : 42,54.5,0.546875,0.5547128927410618,0.4818548387096774,0.8954041204437402,0.2873831775700935
198,Durham University,United Kingdom,"18,425",0.0591026747195858,35%,54 : 46,54.4,0.3413461538461538,0.4030335861321776,0.6975806451612903,0.0396196513470681,0.9369158878504672
198,Queen’s University Belfast,United States,"19,060",0.0664365832614322,39%,57 : 43,54.4,0.234375,0.3304442036836402,0.842741935483871,0.0744849445324881,0.9731308411214954
198,University of Reading,United Kingdom,"15,720",0.0690250215703192,32%,56 : 44,54.4,0.2992788461538461,0.3488624052004334,0.783266129032258,0.0839936608557845,0.9252336448598132
201–250,Aalto University,Finland,"13,306",0.0832614322691975,21%,38 : 62,51.2–54.3,0.3209134615384614,0.3575297941495124,0.6723790322580645,0.2583201267828844,0.7920560747663552
201–250,University of Bergen,Norway,"15,202",0.0534943917169974,10%,60 : 40,51.2–54.3,0.2235576923076922,0.2741061755146262,0.8558467741935484,0.0760697305863709,0.7278037383177571
201–250,Bielefeld University,Germany,"24,875",0.2855910267471958,7%,58 : 42,51.2–54.3,0.2584134615384615,0.3791982665222101,0.8407258064516129,0.0950871632329635,0.4018691588785046
201–250,University of Calgary,Canada,"33,560",0.0789473684210526,21%,54 : 46,51.2–54.3,0.3028846153846153,0.3553629469122427,0.7570564516129032,0.3914421553090332,0.7686915887850467
201–250,Curtin University,United States,"29,999",0.088006902502157,31%,52 : 48,51.2–54.3,0.1790865384615384,0.2827735644637053,0.8286290322580645,0.1838351822503962,0.9474299065420562
201–250,University of Dundee,United Kingdom,"13,630",0.0772217428817946,27%,64 : 36,51.2–54.3,0.1706730769230769,0.2502708559046587,0.902217741935484,0.1996830427892234,0.832943925233645
201–250,University of East Anglia,United States,"15,940",0.0556514236410698,25%,58 : 42,51.2–54.3,0.1850961538461538,0.2416034669555796,0.9495967741935484,0.0126782884310618,0.8446261682242993
201–250,Eindhoven University of Technology,Netherlands,"10,240",0.088869715271786,24%,58 : 42,51.2–54.3,0.4074519230769231,0.4593716143011918,0.5514112903225806,0.9873217115689384,0.8446261682242993
201–250,University of Geneva,Switzerland,"19,078",0.0358067299396031,40%,62 : 38,51.2–54.3,0.2776442307692308,0.3033586132177681,0.8165322580645161,0.179080824088748,0.9871495327102804
201–250,George Washington University,United States,"22,298",0.0539257981018119,15%,62 : 38,51.2–54.3,0.4254807692307693,0.275189599133261,0.8306451612903226,0.0285261489698891,0.4999999999999999
201–250,University of Gothenburg,Sweden,"20,891",0.044434857635893,12%,58 : 42,51.2–54.3,0.2127403846153846,0.3921993499458288,0.8780241935483871,0.1616481774960381,0.5957943925233644
201–250,University of Hohenheim,Germany,"8,714",0.1695427092320966,14%,58 : 42,51.2–54.3,0.264423076923077,0.2686890574214517,0.9516129032258064,0.2012678288431062,0.4871495327102803
201–250,Humanitas University,United States,"1,823",0.0802415875754961,18%,59 : 41,51.2–54.3,0.2007211538461538,0.2318526543878656,0.996975806451613,0.0396196513470681,0.5700934579439252
201–250,King Fahd University of Petroleum and Minerals,Saudi Arabia,"7,268",0.0353753235547886,10%,2 : 98,51.2–54.3,0.2379807692307692,0.3087757313109426,0.8014112903225806,0.8700475435816164,0.7313084112149533
201–250,University of Konstanz,Germany,"5,758",0.1026747195858498,12%,60 : 40,51.2–54.3,0.3653846153846154,0.4225352112676056,0.626008064516129,0.4072900158478606,0.6285046728971964
201–250,Korea University,United States,"22,507",0.0664365832614322,27%,58 : 42,51.2–54.3,0.423076923076923,0.447453954496208,0.6118951612903226,0.9255150554675118,0.4871495327102803
201–250,Université Libre de Bruxelles,Belgium,"28,290",0.2109577221742881,31%,57 : 43,51.2–54.3,0.2524038461538461,0.3976164680390033,0.7711693548387096,0.1251980982567353,0.8738317757009346
201–250,University of Luxembourg,Luxembourg,"5,185",0.0815358067299396,51%,53 : 47,51.2–54.3,0.3197115384615384,0.3510292524377031,0.6421370967741935,0.2266244057052298,0.996495327102804
201–250,University of Macau,United States,"10,460",0.0647109577221742,39%,55 : 45,51.2–54.3,0.2403846153846154,0.3098591549295775,0.783266129032258,0.115689381933439,0.9953271028037384
201–250,Macau University of Science and Technology,United States,"11,993",0.1626402070750647,91%,57 : 43,51.2–54.3,0.2860576923076923,0.2524377031419285,0.7903225806451613,0.2091917591125198,1.0
201–250,Medical University of Innsbruck,Austria,"3,244",0.0539257981018119,43%,54 : 46,51.2–54.3,0.219951923076923,0.247020585048754,0.8870967741935484,0.9255150554675118,0.8679906542056075
201–250,University of Newcastle,Australia,"24,363",0.1255392579810181,18%,57 : 43,51.2–54.3,0.2211538461538461,0.3076923076923077,0.7913306451612903,0.3961965134706814,0.8200934579439252
201–250,University of Notre Dame,United States,"12,401",0.045297670405522,13%,46 : 54,51.2–54.3,0.4735576923076923,0.3586132177681473,0.6743951612903226,0.0443740095087163,0.52803738317757
201–250,University of Padua,Italy,"48,524",0.1246764452113891,8%,55 : 45,51.2–54.3,0.4278846153846154,0.3152762730227518,0.8074596774193549,0.1505546751188589,0.411214953271028
201–250,University of Potsdam,Germany,"14,993",0.1691113028472821,14%,57 : 43,51.2–54.3,0.3317307692307693,0.4030335861321776,0.7016129032258065,0.3692551505546751,0.5315420560747663
201–250,Qatar University,Qatar,"9,084",0.0362381363244176,35%,77 : 23,51.2–54.3,0.1850961538461538,0.3391115926327194,0.7943548387096774,0.3882725832012678,0.9906542056074767
201–250,Queensland University of Technology,United States,"35,278",0.1617773943054357,17%,53 : 47,51.2–54.3,0.2115384615384615,0.3499458288190683,0.8588709677419355,0.2091917591125198,0.8154205607476637
201–250,RCSI University of Medicine and Health Sciences,United States,"2,563",0.1026747195858498,70%,58 : 42,51.2–54.3,0.2379807692307692,0.323943661971831,0.7671370967741936,0.2187004754358161,0.941588785046729
201–250,Rutgers University – New Brunswick,United States,"46,158",0.045297670405522,17%,53 : 47,51.2–54.3,0.3834134615384615,0.3921993499458288,0.7278225806451613,0.0982567353407289,0.4649532710280373
201–250,"St George’s, University of London",United Kingdom,"3,490",0.0552200172562553,20%,64 : 36,51.2–54.3,0.1057692307692307,0.2264355362946912,0.998991935483871,0.0570522979397781,0.7102803738317758
201–250,Sant’Anna School of Advanced Studies – Pisa,United States,"1,100",0.0586712683347713,19%,41 : 59,51.2–54.3,0.3810096153846153,0.3553629469122427,0.6915322580645161,0.6988906497622822,0.4976635514018692
201–250,University of São Paulo,Brazil,"82,010",0.0668679896462467,4%,47 : 53,51.2–54.3,0.515625,0.5861321776814735,0.4284274193548387,0.0966719492868463,0.2698598130841121
201–250,Sapienza University of Rome,Italy,"72,604",0.1199309749784296,10%,60 : 40,51.2–54.3,0.4903846153846153,0.4062838569880823,0.6743951612903226,0.2551505546751188,0.3434579439252336
201–250,Semmelweis University,United States,"9,860",0.0509059534081104,34%,69 : 31,51.2–54.3,0.3978365384615385,0.1148429035752979,0.8780241935483871,0.1014263074484944,0.7359813084112148
201–250,University of South Florida,United States,"39,907",0.0785159620362381,13%,58 : 42,51.2–54.3,0.234375,0.3196099674972914,0.8497983870967741,0.7622820919175912,0.491822429906542
201–250,University of St Andrews,United Kingdom,"9,770",0.0513373597929249,47%,59 : 41,51.2–54.3,0.3413461538461538,0.3683640303358613,0.6754032258064516,0.0316957210776545,0.9439252336448598
201–250,University of Surrey,United Kingdom,"14,960",0.0711820534943917,36%,53 : 47,51.2–54.3,0.2367788461538461,0.2871072589382448,0.7933467741935484,0.1410459587955626,0.9427570093457944
201–250,University of Sussex,United Kingdom,"17,790",0.0733390854184641,37%,55 : 45,51.2–54.3,0.1971153846153846,0.2903575297941495,0.8891129032258064,0.0332805071315371,0.9228971962616824
201–250,Università della Svizzera italiana,Switzerland,"3,266",0.0522001725625539,66%,47 : 53,51.2–54.3,0.1971153846153846,0.1722643553629469,0.9133064516129032,0.2979397781299525,0.9976635514018692
201–250,University of Tartu,United States,"9,235",0.0500431406384814,13%,68 : 32,51.2–54.3,0.1826923076923076,0.2784398699891658,0.9233870967741936,0.1378763866877971,0.5992990654205608
201–250,Tel Aviv University,Israel,"23,834",0.0974978429680759,7%,57 : 43,51.2–54.3,0.3341346153846153,0.4745395449620802,0.717741935483871,0.109350237717908,0.4894859813084112
201–250,Tohoku University,Japan,"17,812",0.0517687661777394,14%,28 : 72,51.2–54.3,0.5709134615384616,0.5947995666305526,0.3629032258064515,0.91283676703645,0.4322429906542056
201–250,University College Dublin,Ireland,"23,361",0.0901639344262295,31%,58 : 42,51.2–54.3,0.2524038461538461,0.3564463705308776,0.7368951612903226,0.1584786053882725,0.935747663551402
201–250,Vita-Salute San Raffaele University,Italy,"3,560",0.0634167385677308,5%,61 : 39,51.2–54.3,0.3125,0.2210184182015168,0.996975806451613,0.0206022187004755,0.3633177570093458
201–250,Vrije Universiteit Brussel,Belgium,"14,284",0.1432269197584124,23%,57 : 43,51.2–54.3,0.3004807692307693,0.3921993499458288,0.6713709677419355,0.3676703645007924,0.7383177570093458
201–250,University of Waterloo,Canada,"34,306",0.0983606557377049,23%,48 : 52,51.2–54.3,0.3028846153846153,0.4225352112676056,0.7076612903225806,0.1648177496038034,0.8574766355140186
201–250,Western University,United States,"29,747",0.1255392579810181,22%,56 : 44,51.2–54.3,0.3497596153846154,0.3759479956663055,0.6764112903225807,0.6814580031695723,0.8352803738317756
